,sdr_id,sr_id,business_segment,lead_type,business_type,declared_product_catalog_size,declared_monthly_revenue
419,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,audio_video_electronics,online_big,manufacturer,,0.0
420,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,handcrafted,online_big,reseller,,0.0
421,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,online_medium,reseller,,0.0
422,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,baby,online_medium,manufacturer,,0.0
423,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,jewerly,online_beginner,manufacturer,,0.0
424,068066e24f0c643eb1d089c7dd20cd73,de63de0d10a6012430098db33c679b0b,home_decor,online_beginner,reseller,,0.0
425,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,computers,industry,reseller,,0.0
426,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,car_accessories,online_medium,reseller,,0.0
427,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,food_drink,offline,reseller,,0.0
428,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,bags_backpacks,online_big,reseller,,0.0
429,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,construction_tools_house_garden,online_big,reseller,,0.0
430,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a,construction_tools_house_garden,online_medium,manufacturer,,0.0
431,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,online_medium,reseller,,0.0
432,9d12ef1a7eca3ec58c545c678af7869c,6565aa9ce3178a5caf6171827af3a9ba,car_accessories,online_medium,reseller,,0.0
433,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,jewerly,industry,,,0.0
434,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,fashion_accessories,online_small,manufacturer,,0.0
435,9e4d1098a3b0f5da39b0bc48f9876645,2695de1affa7750089c0455f8ce27021,music_instruments,online_medium,reseller,,0.0
436,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,bed_bath_table,online_medium,manufacturer,,0.0
437,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,phone_mobile,industry,reseller,,0.0
438,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,bags_backpacks,online_small,manufacturer,,0.0
439,34d40cdaf94010a1d05b0d6212f9e909,de63de0d10a6012430098db33c679b0b,computers,offline,reseller,,0.0
440,4b339f9567d060bcea4f5136b9f5949e,4b339f9567d060bcea4f5136b9f5949e,sports_leisure,online_medium,,,0.0
441,0a0fb2b07d841f84fb6714e35c723075,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,industry,reseller,,0.0
442,f42a2bd194f7802ab052a815c8de65b7,2695de1affa7750089c0455f8ce27021,home_decor,offline,manufacturer,,0.0
443,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,fashion_accessories,online_big,reseller,,0.0
444,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,online_small,manufacturer,,0.0
445,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,pet,,reseller,,0.0
446,56bf83c4bb35763a51c2baab501b4c67,2695de1affa7750089c0455f8ce27021,home_decor,online_medium,manufacturer,,0.0
447,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,audio_video_electronics,,reseller,,0.0
448,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,food_supplement,online_medium,reseller,,0.0
449,370c9f455f93a9a96cbe9bea48e70033,6565aa9ce3178a5caf6171827af3a9ba,handcrafted,online_medium,manufacturer,22.0,0.0
450,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,home_decor,online_medium,reseller,,0.0
451,45749fb708130f78d0db07d8d80f030b,068066e24f0c643eb1d089c7dd20cd73,fashion_accessories,offline,manufacturer,15.0,0.0
452,34d40cdaf94010a1d05b0d6212f9e909,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_big,reseller,,0.0
453,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,online_medium,manufacturer,,0.0
454,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,audio_video_electronics,online_medium,reseller,,0.0
455,34d40cdaf94010a1d05b0d6212f9e909,a8387c01a09e99ce014107505b92388c,fashion_accessories,offline,reseller,,0.0
456,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,sports_leisure,industry,reseller,,0.0
457,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,online_medium,reseller,,0.0
458,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,household_utilities,online_medium,reseller,,0.0
459,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_small,reseller,,0.0
460,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,small_appliances,online_medium,reseller,,0.0
461,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,construction_tools_house_garden,online_big,manufacturer,,0.0
462,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,offline,reseller,,0.0
463,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,phone_mobile,online_medium,reseller,,0.0
464,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,car_accessories,online_small,reseller,40.0,0.0
465,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,small_appliances,online_medium,,,0.0
466,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,audio_video_electronics,online_beginner,reseller,,0.0
467,068066e24f0c643eb1d089c7dd20cd73,060c0a26f19f4d66b42e0d8796688490,jewerly,online_medium,reseller,,0.0
468,068066e24f0c643eb1d089c7dd20cd73,4ef15afb4b2723d8f3d81e51ec7afefe,phone_mobile,industry,reseller,,0.0
469,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,food_drink,industry,manufacturer,,0.0
470,068066e24f0c643eb1d089c7dd20cd73,c638112b43f1d1b86dcabb0da720c901,sports_leisure,online_medium,,,0.0
471,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,household_utilities,online_medium,manufacturer,,0.0
472,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,party,offline,manufacturer,,0.0
473,9d12ef1a7eca3ec58c545c678af7869c,a8387c01a09e99ce014107505b92388c,watches,online_medium,reseller,,0.0
474,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,pet,offline,reseller,,0.0
475,370c9f455f93a9a96cbe9bea48e70033,fbf4aef3f6915dc0c3c97d6812522f6a,car_accessories,online_big,reseller,,0.0
476,370c9f455f93a9a96cbe9bea48e70033,d3d1e91a157ea7f90548eef82f1955e3,health_beauty,industry,manufacturer,,0.0
477,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,home_decor,industry,manufacturer,,0.0
478,a8387c01a09e99ce014107505b92388c,9ae085775a198122c5586fa830ff7f2b,health_beauty,online_medium,reseller,,0.0
479,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,fashion_accessories,online_beginner,reseller,,0.0
480,56bf83c4bb35763a51c2baab501b4c67,6565aa9ce3178a5caf6171827af3a9ba,food_supplement,offline,manufacturer,,0.0
481,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,home_decor,online_medium,manufacturer,,0.0
482,b34f6eba10f46bf9a657a01c108a8284,a8387c01a09e99ce014107505b92388c,car_accessories,offline,reseller,300.0,100000.0
483,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,food_supplement,offline,reseller,,0.0
484,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,car_accessories,online_big,manufacturer,,0.0
485,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,music_instruments,online_medium,reseller,,0.0
486,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,household_utilities,online_medium,manufacturer,,0.0
487,b90f87164b5f8c2cfa5c8572834dbe3f,a8387c01a09e99ce014107505b92388c,toys,offline,reseller,,0.0
488,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,construction_tools_house_garden,online_medium,reseller,,0.0
489,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_small,reseller,,0.0
490,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,online_small,reseller,,0.0
491,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,bags_backpacks,online_small,reseller,,0.0
492,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,phone_mobile,offline,reseller,,0.0
493,9e4d1098a3b0f5da39b0bc48f9876645,fbf4aef3f6915dc0c3c97d6812522f6a,food_drink,online_medium,reseller,,0.0
494,56bf83c4bb35763a51c2baab501b4c67,060c0a26f19f4d66b42e0d8796688490,pet,online_medium,reseller,,0.0
495,f42a2bd194f7802ab052a815c8de65b7,56bf83c4bb35763a51c2baab501b4c67,health_beauty,online_big,manufacturer,,0.0
496,068066e24f0c643eb1d089c7dd20cd73,6565aa9ce3178a5caf6171827af3a9ba,pet,online_medium,reseller,,0.0
497,34d40cdaf94010a1d05b0d6212f9e909,6565aa9ce3178a5caf6171827af3a9ba,bags_backpacks,online_medium,reseller,,0.0
498,34d40cdaf94010a1d05b0d6212f9e909,56bf83c4bb35763a51c2baab501b4c67,baby,online_beginner,manufacturer,,0.0
499,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_big,reseller,,0.0
500,4b339f9567d060bcea4f5136b9f5949e,495d4e95a8cf8bbf8b432b612a2aa328,pet,online_medium,reseller,,0.0
501,f42a2bd194f7802ab052a815c8de65b7,85fc447d336637ba1df43e793199fbc8,books,online_beginner,manufacturer,,0.0
502,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,home_decor,offline,reseller,,0.0
503,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,bags_backpacks,industry,manufacturer,,0.0
504,33dd30594303eb0ebe12a556d612c437,d3d1e91a157ea7f90548eef82f1955e3,computers,online_medium,reseller,30.0,5000.0
505,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_big,reseller,,0.0
506,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,home_decor,industry,manufacturer,,0.0
507,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,construction_tools_house_garden,online_small,reseller,,0.0
508,fdb16d3cbbeb5798f2f66c4096be026d,fbf4aef3f6915dc0c3c97d6812522f6a,household_utilities,online_small,reseller,,0.0
509,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,home_decor,online_medium,reseller,,0.0
510,068066e24f0c643eb1d089c7dd20cd73,fbf4aef3f6915dc0c3c97d6812522f6a,home_decor,online_top,manufacturer,,0.0
511,33dd30594303eb0ebe12a556d612c437,4b339f9567d060bcea4f5136b9f5949e,bed_bath_table,online_medium,reseller,85.0,0.0
512,370c9f455f93a9a96cbe9bea48e70033,a8387c01a09e99ce014107505b92388c,home_decor,online_medium,manufacturer,,0.0
513,0a0fb2b07d841f84fb6714e35c723075,4ef15afb4b2723d8f3d81e51ec7afefe,computers,online_medium,reseller,,0.0
514,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_medium,reseller,,0.0
515,068066e24f0c643eb1d089c7dd20cd73,85fc447d336637ba1df43e793199fbc8,audio_video_electronics,online_medium,reseller,,0.0
516,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,bed_bath_table,online_medium,manufacturer,,0.0
517,a8387c01a09e99ce014107505b92388c,2695de1affa7750089c0455f8ce27021,stationery,offline,reseller,,0.0
518,0a0fb2b07d841f84fb6714e35c723075,34d40cdaf94010a1d05b0d6212f9e909,computers,online_medium,reseller,,0.0
519,a8387c01a09e99ce014107505b92388c,4ef15afb4b2723d8f3d81e51ec7afefe,handcrafted,offline,manufacturer,,0.0
520,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,watches,online_medium,reseller,,0.0
521,0a0fb2b07d841f84fb6714e35c723075,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_medium,manufacturer,,0.0
522,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,gifts,online_medium,reseller,,0.0
523,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_medium,reseller,,0.0
524,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,audio_video_electronics,online_medium,reseller,,0.0
525,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_medium,manufacturer,,0.0
526,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,phone_mobile,online_big,reseller,,0.0
527,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,air_conditioning,online_big,reseller,,0.0
528,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,phone_mobile,offline,,,0.0
529,45749fb708130f78d0db07d8d80f030b,4b339f9567d060bcea4f5136b9f5949e,car_accessories,online_medium,reseller,75.0,25000.0
530,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,health_beauty,online_beginner,reseller,,0.0
531,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490,audio_video_electronics,online_medium,manufacturer,,0.0
532,a8387c01a09e99ce014107505b92388c,495d4e95a8cf8bbf8b432b612a2aa328,stationery,offline,reseller,,0.0
533,0a0fb2b07d841f84fb6714e35c723075,068066e24f0c643eb1d089c7dd20cd73,home_decor,online_medium,reseller,70.0,30000.0
534,de63de0d10a6012430098db33c679b0b,9ae085775a198122c5586fa830ff7f2b,bags_backpacks,online_beginner,manufacturer,,0.0
535,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,home_decor,online_medium,manufacturer,,0.0
536,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,food_drink,online_small,reseller,,0.0
537,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b,car_accessories,offline,reseller,,0.0
538,e7dff61b78bebffa71678e126ce669ad,de63de0d10a6012430098db33c679b0b,toys,online_medium,reseller,100.0,4000.0
539,068066e24f0c643eb1d089c7dd20cd73,9ae085775a198122c5586fa830ff7f2b,car_accessories,online_medium,reseller,,0.0
540,370c9f455f93a9a96cbe9bea48e70033,068066e24f0c643eb1d089c7dd20cd73,books,online_medium,reseller,30.0,0.0
541,9d12ef1a7eca3ec58c545c678af7869c,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,offline,reseller,,0.0
542,33dd30594303eb0ebe12a556d612c437,068066e24f0c643eb1d089c7dd20cd73,construction_tools_house_garden,offline,reseller,10.0,0.0
543,068066e24f0c643eb1d089c7dd20cd73,d3d1e91a157ea7f90548eef82f1955e3,audio_video_electronics,online_small,reseller,,0.0
544,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,household_utilities,online_small,reseller,,0.0
545,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,computers,online_medium,reseller,,0.0
546,370c9f455f93a9a96cbe9bea48e70033,6565aa9ce3178a5caf6171827af3a9ba,bags_backpacks,offline,reseller,,0.0
547,9d12ef1a7eca3ec58c545c678af7869c,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,reseller,,0.0
548,34d40cdaf94010a1d05b0d6212f9e909,9ae085775a198122c5586fa830ff7f2b,fashion_accessories,online_small,manufacturer,,0.0
549,fdb16d3cbbeb5798f2f66c4096be026d,060c0a26f19f4d66b42e0d8796688490,food_drink,industry,manufacturer,,0.0
550,fdb16d3cbbeb5798f2f66c4096be026d,9ae085775a198122c5586fa830ff7f2b,home_decor,industry,reseller,,0.0
551,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,computers,online_medium,reseller,,0.0
552,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,home_appliances,online_medium,reseller,,0.0
553,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,car_accessories,offline,reseller,600.0,0.0
554,4b339f9567d060bcea4f5136b9f5949e,9e4d1098a3b0f5da39b0bc48f9876645,home_decor,online_small,manufacturer,,0.0
555,4b339f9567d060bcea4f5136b9f5949e,fbf4aef3f6915dc0c3c97d6812522f6a,sports_leisure,online_medium,reseller,,0.0
556,068066e24f0c643eb1d089c7dd20cd73,495d4e95a8cf8bbf8b432b612a2aa328,baby,online_medium,reseller,,0.0
557,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,bags_backpacks,online_medium,manufacturer,,0.0
558,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,home_decor,online_medium,manufacturer,,0.0
559,370c9f455f93a9a96cbe9bea48e70033,56bf83c4bb35763a51c2baab501b4c67,car_accessories,online_medium,reseller,,0.0
560,370c9f455f93a9a96cbe9bea48e70033,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_medium,reseller,50.0,10000.0
561,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,toys,offline,reseller,,0.0
562,56bf83c4bb35763a51c2baab501b4c67,9ae085775a198122c5586fa830ff7f2b,toys,online_medium,reseller,,0.0
563,4b339f9567d060bcea4f5136b9f5949e,2695de1affa7750089c0455f8ce27021,audio_video_electronics,online_beginner,reseller,,0.0
564,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe,audio_video_electronics,online_medium,reseller,,0.0
565,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,bags_backpacks,online_medium,manufacturer,,0.0
566,9e4d1098a3b0f5da39b0bc48f9876645,9ae085775a198122c5586fa830ff7f2b,home_decor,offline,manufacturer,,0.0
567,b90f87164b5f8c2cfa5c8572834dbe3f,d3d1e91a157ea7f90548eef82f1955e3,car_accessories,online_medium,manufacturer,,0.0
568,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,bags_backpacks,online_medium,reseller,,0.0
569,09285259593c61296eef10c734121d5b,068066e24f0c643eb1d089c7dd20cd73,health_beauty,online_big,reseller,,0.0
570,09285259593c61296eef10c734121d5b,d3d1e91a157ea7f90548eef82f1955e3,household_utilities,online_big,reseller,,0.0
571,09285259593c61296eef10c734121d5b,85fc447d336637ba1df43e793199fbc8,food_drink,industry,manufacturer,,0.0
572,323cff2ceea1814239bc2c7e614d260d,4b339f9567d060bcea4f5136b9f5949e,audio_video_electronics,online_medium,reseller,,0.0
573,56bf83c4bb35763a51c2baab501b4c67,495d4e95a8cf8bbf8b432b612a2aa328,health_beauty,online_small,manufacturer,,0.0
574,9e4d1098a3b0f5da39b0bc48f9876645,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,online_medium,reseller,,0.0
575,f6c6ab65a1c732f154b371401448be6d,fbf4aef3f6915dc0c3c97d6812522f6a,home_decor,online_medium,manufacturer,,0.0
576,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,baby,online_medium,reseller,,0.0
577,9d12ef1a7eca3ec58c545c678af7869c,85fc447d336637ba1df43e793199fbc8,household_utilities,industry,manufacturer,,0.0
578,9e4d1098a3b0f5da39b0bc48f9876645,6565aa9ce3178a5caf6171827af3a9ba,construction_tools_house_garden,online_medium,reseller,,0.0
579,9d12ef1a7eca3ec58c545c678af7869c,de63de0d10a6012430098db33c679b0b,handcrafted,online_medium,reseller,,0.0
580,9e4d1098a3b0f5da39b0bc48f9876645,060c0a26f19f4d66b42e0d8796688490,health_beauty,online_medium,reseller,,0.0
581,9e4d1098a3b0f5da39b0bc48f9876645,495d4e95a8cf8bbf8b432b612a2aa328,home_office_furniture,industry,manufacturer,,0.0
582,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,home_decor,online_big,manufacturer,,0.0
583,f42a2bd194f7802ab052a815c8de65b7,6565aa9ce3178a5caf6171827af3a9ba,sports_leisure,offline,manufacturer,,0.0
584,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,audio_video_electronics,online_medium,reseller,,0.0
585,a8387c01a09e99ce014107505b92388c,a8387c01a09e99ce014107505b92388c,construction_tools_house_garden,industry,manufacturer,,0.0
586,370c9f455f93a9a96cbe9bea48e70033,a8387c01a09e99ce014107505b92388c,construction_tools_house_garden,online_medium,reseller,,0.0
587,b34f6eba10f46bf9a657a01c108a8284,85fc447d336637ba1df43e793199fbc8,construction_tools_house_garden,online_big,reseller,300.0,0.0
588,09285259593c61296eef10c734121d5b,fbf4aef3f6915dc0c3c97d6812522f6a,religious,online_small,manufacturer,,0.0
589,f42a2bd194f7802ab052a815c8de65b7,495d4e95a8cf8bbf8b432b612a2aa328,pet,industry,reseller,50.0,300000.0
590,09285259593c61296eef10c734121d5b,2695de1affa7750089c0455f8ce27021,health_beauty,offline,reseller,,0.0
591,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,computers,online_medium,reseller,,0.0
592,370c9f455f93a9a96cbe9bea48e70033,de63de0d10a6012430098db33c679b0b,car_accessories,industry,manufacturer,,0.0
593,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,stationery,industry,manufacturer,,0.0
594,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,small_appliances,,reseller,,0.0
595,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,car_accessories,industry,manufacturer,,0.0
596,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,health_beauty,offline,reseller,,0.0
597,de63de0d10a6012430098db33c679b0b,d3d1e91a157ea7f90548eef82f1955e3,home_decor,online_medium,reseller,,0.0
598,a8387c01a09e99ce014107505b92388c,85fc447d336637ba1df43e793199fbc8,home_office_furniture,industry,manufacturer,,0.0
599,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,audio_video_electronics,online_big,reseller,,0.0
600,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,car_accessories,online_medium,reseller,,0.0
601,b90f87164b5f8c2cfa5c8572834dbe3f,495d4e95a8cf8bbf8b432b612a2aa328,games_consoles,online_medium,reseller,,0.0
602,fdb16d3cbbeb5798f2f66c4096be026d,4ef15afb4b2723d8f3d81e51ec7afefe,home_office_furniture,industry,manufacturer,,0.0
603,370c9f455f93a9a96cbe9bea48e70033,85fc447d336637ba1df43e793199fbc8,household_utilities,online_medium,reseller,,0.0
604,4b339f9567d060bcea4f5136b9f5949e,85fc447d336637ba1df43e793199fbc8,home_decor,offline,reseller,,0.0
605,6aa3b86a83d784b05f0e37e26b20860d,56bf83c4bb35763a51c2baab501b4c67,home_decor,online_small,manufacturer,400.0,300000.0
606,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,health_beauty,industry,reseller,,0.0
607,9d12ef1a7eca3ec58c545c678af7869c,068066e24f0c643eb1d089c7dd20cd73,computers,offline,reseller,,0.0
608,de63de0d10a6012430098db33c679b0b,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_big,reseller,,0.0
609,e7dff61b78bebffa71678e126ce669ad,2695de1affa7750089c0455f8ce27021,handcrafted,online_small,manufacturer,,0.0
610,de63de0d10a6012430098db33c679b0b,4ef15afb4b2723d8f3d81e51ec7afefe,toys,online_small,reseller,,0.0
611,4b339f9567d060bcea4f5136b9f5949e,060c0a26f19f4d66b42e0d8796688490,household_utilities,online_medium,reseller,,0.0
612,09285259593c61296eef10c734121d5b,9ae085775a198122c5586fa830ff7f2b,health_beauty,online_beginner,reseller,,0.0
613,370c9f455f93a9a96cbe9bea48e70033,4ef15afb4b2723d8f3d81e51ec7afefe,phone_mobile,offline,reseller,,0.0
614,068066e24f0c643eb1d089c7dd20cd73,56bf83c4bb35763a51c2baab501b4c67,bags_backpacks,online_medium,reseller,,0.0
615,de63de0d10a6012430098db33c679b0b,c638112b43f1d1b86dcabb0da720c901,home_decor,online_medium,reseller,,0.0
616,4b339f9567d060bcea4f5136b9f5949e,d3d1e91a157ea7f90548eef82f1955e3,games_consoles,online_big,reseller,,0.0
617,4b339f9567d060bcea4f5136b9f5949e,c638112b43f1d1b86dcabb0da720c901,home_decor,industry,manufacturer,,0.0
618,f42a2bd194f7802ab052a815c8de65b7,d3d1e91a157ea7f90548eef82f1955e3,construction_tools_house_garden,online_medium,reseller,,0.0
619,56bf83c4bb35763a51c2baab501b4c67,c638112b43f1d1b86dcabb0da720c901,health_beauty,offline,manufacturer,,0.0
620,4b339f9567d060bcea4f5136b9f5949e,6565aa9ce3178a5caf6171827af3a9ba,household_utilities,online_medium,reseller,,0.0
621,56bf83c4bb35763a51c2baab501b4c67,d3d1e91a157ea7f90548eef82f1955e3,home_office_furniture,online_big,manufacturer,,0.0
622,9e4d1098a3b0f5da39b0bc48f9876645,85fc447d336637ba1df43e793199fbc8,handcrafted,offline,manufacturer,,0.0
623,4b339f9567d060bcea4f5136b9f5949e,4ef15afb4b2723d8f3d81e51ec7afefe,small_appliances,industry,manufacturer,,0.0
624,9d12ef1a7eca3ec58c545c678af7869c,fbf4aef3f6915dc0c3c97d6812522f6a,health_beauty,industry,manufacturer,,0.0
625,e7dff61b78bebffa71678e126ce669ad,068066e24f0c643eb1d089c7dd20cd73,computers,online_big,reseller,47.0,60000.0
626,a8387c01a09e99ce014107505b92388c,9e4d1098a3b0f5da39b0bc48f9876645,car_accessories,online_medium,manufacturer,,0.0
627,56bf83c4bb35763a51c2baab501b4c67,4ef15afb4b2723d8f3d81e51ec7afefe,baby,offline,reseller,,0.0
628,f42a2bd194f7802ab052a815c8de65b7,de63de0d10a6012430098db33c679b0b,watches,online_beginner,reseller,12.0,1000.0
