,order_status,order_item_id,price,freight_value,final_price
69701,delivered,1,712.5,49.45,761.95
69702,delivered,1,151.98,27.36,179.34
69703,delivered,1,159.0,31.86,190.86
69704,delivered,1,77.99,12.05,90.04
69705,delivered,1,50.0,18.23,68.23
69706,delivered,1,69.9,18.29,88.19
69707,delivered,1,69.0,15.0,84.0
69708,delivered,2,69.0,15.0,84.0
69709,delivered,1,109.9,15.53,125.43
69710,delivered,1,46.9,12.79,59.69
69711,delivered,1,59.0,12.85,71.85
69712,delivered,1,48.9,17.19,66.09
69713,delivered,1,19.9,12.8,32.7
69714,delivered,1,95.0,15.74,110.74
69715,delivered,1,59.9,17.67,77.57
69716,delivered,2,59.9,17.67,77.57
69717,delivered,1,95.0,13.11,108.11
69718,delivered,1,136.0,12.16,148.16
69719,delivered,1,59.9,19.61,79.51
69720,delivered,2,59.9,19.61,79.51
69721,delivered,1,159.99,41.11,201.1
69722,delivered,1,62.34,15.19,77.53
69723,delivered,1,59.9,11.15,71.05
69724,delivered,1,209.99,82.29,292.28
69725,delivered,1,159.94,19.84,179.78
69726,delivered,1,59.0,8.11,67.11
69727,delivered,1,69.0,12.82,81.82
69728,delivered,1,34.9,14.11,49.01
69729,delivered,1,29.9,9.52,39.42
69730,delivered,1,34.9,23.39,58.29
69731,delivered,1,39.9,7.78,47.68
69732,delivered,1,65.9,18.03,83.93
69733,delivered,1,89.15,21.04,110.19
69734,delivered,1,219.9,14.56,234.46
69735,delivered,1,39.9,18.23,58.13
69736,delivered,1,105.0,14.94,119.94
69737,delivered,1,35.9,14.1,50.0
69738,delivered,1,339.99,17.14,357.13
69739,delivered,1,147.0,13.47,160.47
69740,delivered,1,35.0,10.42,45.42
69741,delivered,2,35.0,10.42,45.42
69742,delivered,1,166.99,13.72,180.71
69743,delivered,1,12.9,7.39,20.29
69744,delivered,1,19.95,15.24,35.19
69745,delivered,1,92.9,16.33,109.23
69746,delivered,1,149.65,22.98,172.63
69747,delivered,1,89.9,19.6,109.5
69748,delivered,1,158.9,25.56,184.46
69749,delivered,1,869.0,44.13,913.13
69750,delivered,1,149.9,25.4,175.3
69751,delivered,1,109.9,25.61,135.51
69752,delivered,1,59.99,8.88,68.87
69753,delivered,1,18.99,18.23,37.22
69754,delivered,1,149.9,13.71,163.61
69755,delivered,1,48.9,7.87,56.77
69756,delivered,1,19.6,15.1,34.7
69757,delivered,1,185.9,23.58,209.48
69758,delivered,1,49.97,23.34,73.31
69759,delivered,1,25.99,7.44,33.43
69760,delivered,1,69.9,14.63,84.53
69761,delivered,2,113.0,24.39,137.39
69762,delivered,1,779.89,21.22,801.11
69763,delivered,1,110.0,14.52,124.52
69764,delivered,1,99.9,14.87,114.77
69765,delivered,1,19.49,9.27,28.76
69766,delivered,1,159.0,22.19,181.19
69767,delivered,1,58.9,47.85,106.75
69768,delivered,2,58.9,47.85,106.75
69769,delivered,1,41.56,15.1,56.66
69770,delivered,1,44.99,17.6,62.59
69771,delivered,1,139.97,19.86,159.83
69772,delivered,1,38.5,19.18,57.68
69773,delivered,1,299.0,15.59,314.59
69774,delivered,2,45.9,15.44,61.34
69775,delivered,1,38.99,15.1,54.09
69776,delivered,2,38.99,15.1,54.09
69777,delivered,1,40.0,16.6,56.6
69778,delivered,1,169.0,21.09,190.09
69779,delivered,1,47.6,16.79,64.39
69780,delivered,1,77.1,23.12,100.22
69781,delivered,1,179.9,59.92,239.82
69782,delivered,1,42.0,11.85,53.85
69783,delivered,1,149.0,40.37,189.37
69784,delivered,2,149.0,40.37,189.37
69785,delivered,1,6.33,10.96,17.29
69786,delivered,1,59.9,16.86,76.76
69787,delivered,2,59.9,16.86,76.76
69788,delivered,1,219.0,68.45,287.45
69789,delivered,1,265.0,108.32,373.32
69790,delivered,1,69.99,9.34,79.33
69791,delivered,1,49.0,17.67,66.67
69792,delivered,2,49.0,17.67,66.67
69793,delivered,1,44.9,15.1,60.0
69794,delivered,1,7.99,12.79,20.78
69795,delivered,1,209.9,18.18,228.08
69796,delivered,2,209.9,18.18,228.08
69797,delivered,1,99.9,17.13,117.03
69798,delivered,1,360.0,15.64,375.64
69799,delivered,2,360.0,15.64,375.64
69800,delivered,1,69.9,35.85,105.75
69801,delivered,1,74.9,13.64,88.54
69802,delivered,1,109.99,17.06,127.05
69803,delivered,1,64.99,11.73,76.72
69804,delivered,1,117.99,16.46,134.45
69805,delivered,1,59.9,22.29,82.19
69806,delivered,1,849.0,109.39,958.39
69807,delivered,1,58.9,17.12,76.02
69808,delivered,2,58.9,17.12,76.02
69809,delivered,1,115.9,18.06,133.96
69810,delivered,1,59.9,16.18,76.08
69811,delivered,1,41.8,18.39,60.19
69812,delivered,1,45.6,12.98,58.58
69813,delivered,1,120.0,34.83,154.83
69814,delivered,1,53.5,19.56,73.06
69815,delivered,1,99.9,36.21,136.11
69816,delivered,1,233.0,14.75,247.75
69817,delivered,1,99.9,21.19,121.09
69818,delivered,1,44.99,15.1,60.09
69819,delivered,1,77.4,21.03,98.43
69820,delivered,1,415.37,38.23,453.6
69821,delivered,1,48.0,17.6,65.6
69822,delivered,1,25.9,34.15,60.05
69823,delivered,1,489.99,11.62,501.61
69824,delivered,1,59.7,15.17,74.87
69825,delivered,2,59.7,15.17,74.87
69826,delivered,1,119.99,13.42,133.41
69827,delivered,1,235.0,14.67,249.67
69828,delivered,1,467.0,19.24,486.24
69829,delivered,1,89.9,8.39,98.29
69830,delivered,1,99.99,17.95,117.94
69831,delivered,1,49.0,9.27,58.27
69832,delivered,1,56.9,12.74,69.64
69833,delivered,1,49.99,17.06,67.05
69834,delivered,1,109.9,12.9,122.8
69835,delivered,1,56.99,12.74,69.73
69836,delivered,1,19.9,34.15,54.05
69837,delivered,1,32.9,18.29,51.19
69838,delivered,1,572.0,37.27,609.27
69839,delivered,1,349.9,105.62,455.52
69840,delivered,1,89.99,15.39,105.38
69841,delivered,1,980.9,149.01,1129.91
69842,delivered,1,159.99,19.81,179.8
69843,delivered,1,179.9,193.39,373.29
69844,delivered,2,119.99,14.88,134.87
69845,delivered,1,107.85,18.0,125.85
69846,delivered,1,24.9,18.23,43.13
69847,delivered,1,55.6,16.15,71.75
69848,delivered,1,398.9,20.89,419.79
69849,delivered,2,398.9,20.89,419.79
69850,delivered,1,159.0,30.15,189.15
69851,delivered,1,32.99,7.78,40.77
69852,delivered,1,215.56,21.91,237.47
69853,delivered,1,139.0,32.06,171.06
69854,delivered,2,120.0,7.37,127.37
69855,delivered,1,104.9,13.07,117.97
69856,delivered,1,127.0,11.51,138.51
69857,delivered,2,127.0,11.51,138.51
69858,delivered,1,110.0,18.65,128.65
69859,delivered,1,29.0,14.1,43.1
69860,delivered,1,76.99,15.55,92.54
69861,delivered,1,99.9,16.46,116.36
69862,delivered,1,499.99,19.81,519.8
69863,delivered,1,54.49,15.13,69.62
69864,delivered,1,122.99,24.99,147.98
69865,delivered,1,118.0,18.71,136.71
69866,delivered,1,69.4,13.51,82.91
69867,delivered,1,389.0,37.7,426.7
69868,delivered,1,144.0,59.09,203.09
69869,shipped,1,70.0,15.37,85.37
69870,delivered,1,20.0,10.96,30.96
69871,delivered,1,79.9,18.44,98.34
69872,delivered,1,299.0,14.22,313.22
69873,delivered,1,179.9,70.14,250.04
69874,delivered,1,22.5,7.42,29.92
69875,delivered,1,49.0,13.44,62.44
69876,delivered,1,39.89,11.15,51.04
69877,delivered,1,84.9,8.95,93.85
69878,delivered,2,84.9,8.95,93.85
69879,delivered,1,229.0,13.1,242.1
69880,delivered,1,55.0,7.65,62.65
69881,delivered,1,139.0,23.55,162.55
69882,delivered,1,64.9,15.55,80.45
69883,delivered,1,48.4,11.85,60.25
69884,delivered,1,59.9,17.67,77.57
69885,delivered,1,255.0,18.23,273.23
69886,delivered,1,34.99,16.11,51.1
69887,delivered,1,69.9,16.25,86.15
69888,delivered,1,30.1,16.92,47.02
69889,delivered,1,379.0,15.67,394.67
69890,delivered,1,97.49,15.43,112.92
69891,delivered,1,119.9,13.86,133.76
69892,delivered,1,179.0,25.12,204.12
69893,delivered,1,46.4,17.92,64.32
69894,delivered,1,115.0,16.44,131.44
69895,delivered,1,99.9,13.72,113.62
69896,delivered,2,99.9,13.72,113.62
69897,delivered,1,29.9,18.23,48.13
69898,delivered,1,65.0,18.33,83.33
69899,delivered,1,42.99,19.32,62.31
69900,delivered,1,145.9,15.77,161.67
69901,delivered,1,109.99,20.85,130.84
69902,delivered,1,38.99,13.23,52.22
69903,delivered,2,20.9,1.86,22.76
69904,delivered,1,27.0,16.05,43.05
69905,delivered,1,59.0,7.78,66.78
69906,delivered,1,49.9,13.37,63.27
69907,delivered,1,18.95,10.51,29.46
69908,delivered,2,59.0,42.06,101.06
69909,delivered,1,89.99,14.8,104.79
69910,delivered,1,149.9,21.54,171.44
69911,delivered,1,14.9,16.79,31.69
69912,delivered,1,139.0,21.42,160.42
69913,delivered,1,22.5,15.1,37.6
69914,delivered,1,52.9,15.12,68.02
69915,delivered,1,110.0,22.64,132.64
69916,delivered,1,99.9,23.5,123.4
69917,delivered,1,100.4,15.46,115.86
69918,delivered,1,18.07,2.15,20.22
69919,delivered,2,19.57,21.54,41.11
69920,delivered,1,694.65,22.96,717.61
69921,delivered,1,12.99,22.85,35.84
69922,delivered,1,159.99,18.83,178.82
69923,delivered,2,159.99,18.83,178.82
69924,delivered,3,159.99,18.83,178.82
69925,delivered,4,159.99,18.83,178.82
69926,delivered,1,301.0,17.87,318.87
69927,delivered,1,19.9,12.48,32.38
69928,delivered,1,79.9,21.05,100.95
69929,delivered,1,49.9,18.23,68.13
69930,delivered,2,49.9,18.23,68.13
69931,delivered,1,120.99,11.46,132.45
69932,delivered,1,56.99,13.98,70.97
69933,delivered,1,149.9,13.34,163.24
69934,delivered,1,56.99,8.72,65.71
69935,delivered,1,49.0,13.0,62.0
69936,delivered,1,55.0,7.78,62.78
69937,delivered,1,339.9,18.14,358.04
69938,delivered,1,79.9,68.13,148.03
69939,delivered,1,129.9,27.45,157.35
69940,delivered,1,129.9,18.71,148.61
69941,delivered,1,220.0,27.62,247.62
69942,delivered,1,139.99,16.13,156.12
69943,delivered,1,44.6,21.18,65.78
69944,delivered,1,80.99,19.76,100.75
69945,delivered,1,45.99,11.86,57.85
69946,delivered,1,89.9,17.88,107.78
69947,delivered,1,57.99,13.43,71.42
69948,shipped,1,99.0,13.71,112.71
69949,delivered,1,279.9,15.07,294.97
69950,delivered,1,81.9,8.73,90.63
69951,delivered,1,105.0,9.27,114.27
69952,delivered,1,292.9,16.22,309.12
69953,delivered,1,49.0,25.63,74.63
69954,delivered,1,89.9,29.03,118.93
69955,delivered,2,89.9,29.03,118.93
69956,delivered,1,53.49,18.25,71.74
69957,delivered,1,129.0,13.94,142.94
69958,delivered,1,189.0,45.4,234.4
69959,delivered,1,109.99,16.21,126.2
69960,delivered,1,59.0,17.66,76.66
69961,delivered,1,45.9,8.27,54.17
69962,delivered,1,239.0,24.47,263.47
69963,delivered,1,45.0,8.27,53.27
69964,delivered,1,498.8,96.79,595.59
69965,delivered,1,108.0,27.61,135.61
69966,delivered,1,49.9,13.01,62.91
69967,delivered,1,69.9,16.93,86.83
69968,delivered,1,178.0,28.63,206.63
69969,delivered,1,48.9,52.69,101.59
69970,delivered,1,80.0,14.31,94.31
69971,delivered,1,19.9,7.78,27.68
69972,delivered,1,812.99,31.99,844.98
69973,delivered,1,239.9,77.47,317.37
69974,delivered,1,269.0,22.37,291.37
69975,delivered,1,244.99,18.82,263.81
69976,delivered,1,75.0,15.29,90.29
69977,delivered,1,97.49,15.43,112.92
69978,delivered,1,117.8,65.91,183.71
69979,delivered,2,117.8,65.91,183.71
69980,delivered,1,34.9,7.78,42.68
69981,delivered,1,364.99,18.8,383.79
69982,shipped,1,149.9,25.18,175.08
69983,delivered,1,149.0,14.79,163.79
69984,delivered,1,44.9,19.86,64.76
69985,delivered,2,24.9,19.85,44.75
69986,delivered,1,258.76,18.72,277.48
69987,delivered,1,1899.0,79.18,1978.18
69988,delivered,1,99.99,11.23,111.22
69989,delivered,1,110.32,8.03,118.35
69990,delivered,2,110.32,8.03,118.35
69991,delivered,1,278.0,32.19,310.19
69992,delivered,2,279.9,32.19,312.09
69993,delivered,1,169.9,32.22,202.12
69994,delivered,1,149.9,27.59,177.49
69995,delivered,1,119.8,27.16,146.96
69996,delivered,1,109.9,19.74,129.64
69997,delivered,1,122.9,13.2,136.1
69998,delivered,1,290.0,12.64,302.64
69999,delivered,1,27.99,22.13,50.12
70000,delivered,1,99.9,0.0,99.9
70001,delivered,1,68.0,14.06,82.06
70002,delivered,1,149.99,20.29,170.28
70003,delivered,1,119.9,14.44,134.34
70004,delivered,1,19.0,7.39,26.39
70005,delivered,1,130.0,7.93,137.93
70006,delivered,1,79.9,15.32,95.22
70007,delivered,2,79.9,15.32,95.22
70008,delivered,1,65.0,22.16,87.16
70009,delivered,1,50.9,35.49,86.39
70010,delivered,1,109.9,14.94,124.84
70011,delivered,1,32.0,15.1,47.1
70012,delivered,1,124.9,13.17,138.07
70013,delivered,1,49.9,13.37,63.27
70014,delivered,1,119.99,44.4,164.39
70015,delivered,1,29.99,12.87,42.86
70016,delivered,1,299.9,19.98,319.88
70017,delivered,1,59.9,14.17,74.07
70018,delivered,1,259.9,26.66,286.56
70019,delivered,1,598.0,22.29,620.29
70020,delivered,1,69.99,15.59,85.58
70021,delivered,1,216.0,24.31,240.31
70022,delivered,1,99.9,18.27,118.17
70023,delivered,1,63.9,17.7,81.6
70024,delivered,1,119.9,18.09,137.99
70025,delivered,2,119.9,18.09,137.99
70026,delivered,1,169.99,44.29,214.28
70027,delivered,1,149.9,36.37,186.27
70028,delivered,1,39.99,15.23,55.22
70029,delivered,1,99.9,17.95,117.85
70030,delivered,1,799.9,62.15,862.05
70031,delivered,1,43.0,15.23,58.23
70032,delivered,1,29.99,15.1,45.09
70033,delivered,1,129.99,18.48,148.47
70034,delivered,1,149.0,28.42,177.42
70035,delivered,1,229.9,11.02,240.92
70036,delivered,1,89.99,7.88,97.87
70037,delivered,1,99.0,13.42,112.42
70038,delivered,1,44.9,14.08,58.98
70039,delivered,1,79.9,9.47,89.37
70040,delivered,1,16.9,11.85,28.75
70041,delivered,1,99.99,14.29,114.28
70042,delivered,1,69.9,0.0,69.9
70043,delivered,1,45.9,10.75,56.65
70044,delivered,2,50.9,14.64,65.54
70045,delivered,1,53.9,14.47,68.37
70046,delivered,1,25.0,16.11,41.11
70047,delivered,1,32.9,15.79,48.69
70048,delivered,1,79.9,9.29,89.19
70049,delivered,2,79.9,9.29,89.19
70050,delivered,1,129.0,15.65,144.65
70051,delivered,1,55.9,14.48,70.38
70052,delivered,1,69.9,0.0,69.9
70053,delivered,1,29.9,7.47,37.37
70054,delivered,1,379.99,44.69,424.68
70055,delivered,1,99.0,15.44,114.44
70056,delivered,1,122.99,53.21,176.2
70057,delivered,1,79.9,17.81,97.71
70058,delivered,1,129.9,17.35,147.25
70059,delivered,1,16.0,16.79,32.79
70060,delivered,1,59.99,16.61,76.6
70061,delivered,1,167.9,22.26,190.16
70062,delivered,1,86.0,3.96,89.96
70063,delivered,2,84.0,68.39,152.39
70064,delivered,3,86.0,3.96,89.96
70065,delivered,4,84.0,68.39,152.39
70066,delivered,5,84.0,68.39,152.39
70067,shipped,1,169.9,60.42,230.32
70068,delivered,1,158.99,18.39,177.38
70069,delivered,1,74.99,20.6,95.59
70070,delivered,1,166.99,40.16,207.15
70071,delivered,1,439.0,32.0,471.0
70072,delivered,1,250.0,10.5,260.5
70073,delivered,1,149.9,19.59,169.49
70074,delivered,1,80.9,8.73,89.63
70075,delivered,1,59.7,16.67,76.37
70076,delivered,1,119.9,14.44,134.34
70077,delivered,1,86.9,14.0,100.9
70078,delivered,1,137.0,11.57,148.57
70079,delivered,1,59.9,13.44,73.34
70080,delivered,1,54.99,11.73,66.72
70081,delivered,1,149.9,19.59,169.49
70082,delivered,1,99.9,29.1,129.0
70083,delivered,1,37.0,7.78,44.78
70084,delivered,1,52.9,13.49,66.39
70085,delivered,1,186.97,38.95,225.92
70086,delivered,2,186.97,38.95,225.92
70087,delivered,3,159.94,7.49,167.43
70088,delivered,4,186.97,38.95,225.92
70089,delivered,5,186.97,38.95,225.92
70090,delivered,1,75.07,7.79,82.86
70091,delivered,1,79.9,15.31,95.21
70092,delivered,2,79.9,15.31,95.21
70093,delivered,1,98.0,27.23,125.23
70094,delivered,1,156.99,23.68,180.67
70095,delivered,1,44.9,14.16,59.06
70096,delivered,1,659.49,12.91,672.4
70097,delivered,1,139.99,17.17,157.16
70098,delivered,1,159.9,22.2,182.1
70099,delivered,1,299.0,31.62,330.62
70100,delivered,1,122.99,15.74,138.73
70101,delivered,1,82.99,21.53,104.52
70102,delivered,1,167.0,13.22,180.22
70103,delivered,2,59.99,26.44,86.43
70104,delivered,3,59.99,26.44,86.43
70105,delivered,1,51.9,16.12,68.02
70106,delivered,1,59.99,16.18,76.17
70107,delivered,1,29.99,7.78,37.77
70108,delivered,1,29.99,22.14,52.13
70109,delivered,1,39.0,15.37,54.37
70110,delivered,1,16.9,16.11,33.01
70111,delivered,1,69.9,12.83,82.73
70112,delivered,1,89.99,18.52,108.51
70113,delivered,1,30.9,15.1,46.0
70114,delivered,1,125.0,23.64,148.64
70115,delivered,1,550.99,40.55,591.54
70116,delivered,1,29.99,22.85,52.84
70117,delivered,1,201.9,19.56,221.46
70118,delivered,1,55.0,16.15,71.15
70119,delivered,1,24.9,16.79,41.69
70120,delivered,2,24.9,16.79,41.69
70121,delivered,1,14.5,19.04,33.54
70122,delivered,1,59.99,21.72,81.71
70123,delivered,1,29.99,18.31,48.3
70124,delivered,1,138.0,16.99,154.99
70125,delivered,2,165.0,16.99,181.99
70126,delivered,1,119.9,18.09,137.99
70127,delivered,1,94.96,32.96,127.92
70128,delivered,1,77.0,18.64,95.64
70129,delivered,2,77.0,18.64,95.64
70130,delivered,1,169.0,29.46,198.46
70131,delivered,1,12.9,15.1,28.0
70132,delivered,1,829.0,12.99,841.99
70133,delivered,1,50.0,8.72,58.72
70134,delivered,1,32.97,7.78,40.75
70135,delivered,1,69.99,11.73,81.72
70136,delivered,1,278.0,38.64,316.64
70137,delivered,1,199.9,19.7,219.6
70138,delivered,1,56.99,14.15,71.14
70139,delivered,1,19.99,7.78,27.77
70140,delivered,1,887.0,24.01,911.01
70141,delivered,1,49.9,16.11,66.01
70142,delivered,1,214.0,14.52,228.52
70143,delivered,1,6.1,7.39,13.49
70144,delivered,2,6.1,7.39,13.49
70145,delivered,1,21.9,11.85,33.75
70146,delivered,1,43.0,8.04,51.04
70147,delivered,1,73.5,15.26,88.76
70148,delivered,1,56.99,8.72,65.71
70149,delivered,1,550.0,21.73,571.73
70150,delivered,1,204.0,18.68,222.68
70151,delivered,1,209.99,18.04,228.03
70152,delivered,1,14.9,22.06,36.96
70153,delivered,1,79.9,19.75,99.65
70154,delivered,1,110.32,18.87,129.19
70155,delivered,1,99.9,21.78,121.68
70156,delivered,1,122.1,8.11,130.21
70157,delivered,1,29.98,12.79,42.77
70158,delivered,1,378.38,46.73,425.11
70159,delivered,1,18.9,15.1,34.0
70160,delivered,1,79.9,18.45,98.35
70161,delivered,1,53.9,25.21,79.11
70162,delivered,2,53.9,25.21,79.11
70163,delivered,1,39.0,16.11,55.11
70164,delivered,1,24.9,15.1,40.0
70165,delivered,1,59.99,16.67,76.66
70166,delivered,1,99.0,41.08,140.08
70167,delivered,1,31.9,15.1,47.0
70168,delivered,1,95.92,24.87,120.79
70169,delivered,1,49.39,12.69,62.08
70170,delivered,1,597.89,18.95,616.84
70171,delivered,1,98.0,17.94,115.94
70172,delivered,1,137.1,23.67,160.77
70173,delivered,2,100.21,23.67,123.88
70174,delivered,3,137.1,23.67,160.77
70175,delivered,1,19.9,11.85,31.75
70176,delivered,1,69.99,9.34,79.33
70177,delivered,1,427.0,45.02,472.02
70178,delivered,1,182.0,17.52,199.52
70179,delivered,1,59.89,24.77,84.66
70180,delivered,1,1561.0,67.6,1628.6
70181,delivered,1,60.0,42.7,102.7
70182,delivered,1,40.8,22.22,63.02
70183,delivered,1,32.98,7.78,40.76
70184,delivered,1,75.0,17.66,92.66
70185,delivered,1,86.0,18.7,104.7
70186,delivered,1,70.0,9.24,79.24
70187,delivered,1,349.99,14.79,364.78
70188,delivered,1,24.99,15.28,40.27
70189,delivered,1,115.0,14.98,129.98
70190,delivered,1,99.0,21.32,120.32
70191,delivered,1,100.0,31.35,131.35
70192,delivered,1,87.0,23.55,110.55
70193,delivered,1,112.99,13.7,126.69
70194,delivered,1,54.4,8.88,63.28
70195,delivered,1,45.0,13.61,58.61
70196,delivered,1,49.9,13.37,63.27
70197,delivered,1,31.9,16.79,48.69
70198,delivered,1,170.0,15.94,185.94
70199,delivered,1,129.9,18.16,148.06
70200,delivered,1,159.0,15.87,174.87
70201,delivered,1,29.9,7.78,37.68
70202,delivered,2,29.9,7.78,37.68
70203,delivered,1,170.3,19.07,189.37
70204,delivered,1,239.9,15.28,255.18
70205,delivered,1,84.0,29.44,113.44
70206,delivered,2,53.9,19.63,73.53
70207,delivered,3,84.0,29.44,113.44
70208,delivered,4,84.0,29.44,113.44
70209,delivered,5,53.9,19.63,73.53
70210,delivered,6,84.0,29.44,113.44
70211,delivered,7,53.9,19.63,73.53
70212,delivered,8,53.9,19.63,73.53
70213,delivered,9,53.9,19.63,73.53
70214,delivered,10,84.0,29.44,113.44
70215,delivered,11,84.0,29.44,113.44
70216,delivered,1,89.9,14.8,104.7
70217,delivered,1,39.0,12.79,51.79
70218,delivered,1,99.0,16.94,115.94
70219,delivered,1,45.9,25.63,71.53
70220,delivered,2,45.9,25.63,71.53
70221,delivered,1,89.0,12.75,101.75
70222,delivered,1,39.9,8.72,48.62
70223,delivered,1,127.9,16.66,144.56
70224,delivered,1,7.0,11.85,18.85
70225,delivered,1,50.89,13.48,64.37
70226,delivered,1,129.9,18.16,148.06
70227,delivered,1,25.9,14.52,40.42
70228,delivered,2,25.9,14.52,40.42
70229,delivered,1,157.77,14.85,172.62
70230,delivered,1,125.0,13.21,138.21
70231,delivered,1,12.9,7.39,20.29
70232,delivered,1,115.0,18.69,133.69
70233,delivered,1,30.97,10.96,41.93
70234,delivered,1,279.99,39.1,319.09
70235,delivered,1,69.99,11.99,81.98
70236,delivered,1,199.9,17.65,217.55
70237,delivered,1,48.9,13.37,62.27
70238,delivered,1,38.62,18.42,57.04
70239,delivered,1,139.99,34.34,174.33
70240,delivered,1,24.99,7.39,32.38
70241,delivered,1,450.0,36.95,486.95
70242,delivered,1,74.9,13.93,88.83
70243,delivered,2,67.9,11.33,79.23
70244,delivered,1,175.9,14.21,190.11
70245,delivered,2,175.91,28.13,204.04
70246,delivered,3,176.9,14.07,190.97
70247,delivered,1,19.5,11.85,31.35
70248,delivered,1,179.99,51.13,231.12
70249,delivered,1,34.9,15.11,50.01
70250,delivered,1,69.0,34.28,103.28
70251,delivered,1,29.9,7.47,37.37
70252,delivered,1,135.0,32.74,167.74
70253,delivered,1,89.9,15.84,105.74
70254,delivered,1,64.9,19.64,84.54
70255,delivered,1,29.95,15.1,45.05
70256,delivered,1,15.99,9.34,25.33
70257,delivered,1,120.0,18.09,138.09
70258,delivered,1,93.0,14.4,107.4
70259,delivered,1,79.9,17.3,97.2
70260,delivered,1,54.99,16.63,71.62
70261,delivered,1,59.9,15.17,75.07
70262,delivered,1,139.0,12.18,151.18
70263,delivered,1,199.0,13.83,212.83
70264,delivered,1,319.99,13.69,333.68
70265,delivered,1,106.9,0.0,106.9
70266,delivered,1,105.9,36.06,141.96
70267,delivered,1,387.0,26.47,413.47
70268,delivered,1,51.9,14.0,65.9
70269,delivered,2,55.0,14.0,69.0
70270,delivered,3,55.0,13.99,68.99
70271,delivered,1,1399.0,17.95,1416.95
70272,delivered,1,13.65,21.15,34.8
70273,delivered,1,44.99,11.75,56.74
70274,delivered,2,229.99,11.75,241.74
70275,delivered,1,57.49,17.98,75.47
70276,delivered,1,143.8,16.71,160.51
70277,delivered,1,830.51,27.28,857.79
70278,delivered,1,12.88,7.87,20.75
70279,delivered,1,99.99,56.16,156.15
70280,delivered,1,49.9,17.6,67.5
70281,delivered,1,89.9,11.83,101.73
70282,delivered,1,102.9,18.6,121.5
70283,delivered,1,252.0,15.51,267.51
70284,delivered,1,61.99,22.93,84.92
70285,delivered,1,75.5,11.62,87.12
70286,delivered,1,49.0,18.23,67.23
70287,delivered,1,79.9,14.14,94.04
70288,delivered,1,1099.0,47.2,1146.2
70289,delivered,1,239.0,18.11,257.11
70290,delivered,1,65.0,15.2,80.2
70291,delivered,1,59.0,16.17,75.17
70292,delivered,1,146.0,19.95,165.95
70293,delivered,1,34.99,24.84,59.83
70294,delivered,1,58.2,12.54,70.74
70295,delivered,2,58.2,12.54,70.74
70296,delivered,1,129.9,18.16,148.06
70297,delivered,1,199.89,17.65,217.54
70298,delivered,1,33.0,8.29,41.29
70299,delivered,1,55.3,8.11,63.41
70300,delivered,1,138.0,28.33,166.33
70301,delivered,1,589.0,107.63,696.63
70302,delivered,1,349.9,18.21,368.11
70303,delivered,1,99.9,13.28,113.18
70304,delivered,2,99.9,13.28,113.18
70305,delivered,3,99.9,13.28,113.18
70306,delivered,4,99.9,13.28,113.18
70307,delivered,1,134.9,13.07,147.97
70308,delivered,1,104.9,10.15,115.05
70309,delivered,1,13.99,7.78,21.77
70310,delivered,1,29.0,7.78,36.78
70311,delivered,1,118.0,12.22,130.22
70312,delivered,1,34.2,22.93,57.13
70313,delivered,1,43.0,7.87,50.87
70314,delivered,1,49.9,19.59,69.49
70315,delivered,1,34.0,15.1,49.1
70316,delivered,1,78.98,39.48,118.46
70317,delivered,1,18.9,18.23,37.13
70318,delivered,1,118.9,20.07,138.97
70319,delivered,1,21.9,25.63,47.53
70320,delivered,1,229.99,17.24,247.23
70321,delivered,1,27.9,16.79,44.69
70322,delivered,1,40.5,19.32,59.82
70323,delivered,1,40.0,14.52,54.52
70324,delivered,2,40.0,14.52,54.52
70325,delivered,3,40.0,14.52,54.52
70326,delivered,4,40.0,14.52,54.52
70327,delivered,1,49.0,14.52,63.52
70328,delivered,1,89.9,12.33,102.23
70329,delivered,1,119.9,18.0,137.9
70330,delivered,1,60.0,11.92,71.92
70331,delivered,1,150.0,19.15,169.15
70332,delivered,1,49.0,11.85,60.85
70333,delivered,1,79.0,27.4,106.4
70334,delivered,1,69.9,13.08,82.98
70335,delivered,1,59.9,19.39,79.29
70336,delivered,1,119.9,23.16,143.06
70337,delivered,1,322.75,40.89,363.64
70338,delivered,1,89.0,14.93,103.93
70339,delivered,1,94.0,14.26,108.26
70340,delivered,1,58.0,7.39,65.39
70341,shipped,1,29.9,15.11,45.01
70342,delivered,1,206.0,49.97,255.97
70343,delivered,1,29.9,16.11,46.01
70344,delivered,1,139.9,14.0,153.9
70345,delivered,1,44.0,14.1,58.1
70346,delivered,1,59.9,17.67,77.57
70347,delivered,1,58.67,19.6,78.27
70348,delivered,1,69.9,12.62,82.52
70349,delivered,1,31.5,19.32,50.82
70350,delivered,1,869.97,87.18,957.15
70351,delivered,1,51.99,13.94,65.93
70352,delivered,1,25.9,7.78,33.68
70353,delivered,2,25.9,7.78,33.68
70354,delivered,1,49.0,16.05,65.05
70355,delivered,1,129.0,20.14,149.14
70356,delivered,1,27.9,18.23,46.13
70357,delivered,1,60.0,19.61,79.61
70358,delivered,1,39.9,9.34,49.24
70359,delivered,1,39.99,7.65,47.64
70360,delivered,1,69.0,48.74,117.74
70361,delivered,1,183.37,16.72,200.09
70362,delivered,1,65.9,21.93,87.83
70363,delivered,1,69.9,26.57,96.47
70364,delivered,1,169.0,26.8,195.8
70365,delivered,1,29.99,12.79,42.78
